id	description	type	source	language
INBO_RL_PLA_2006_VAL_1043	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1043	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1043	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1043	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1044	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1045	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1046	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	dunes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	shrubs	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1047	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1048	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	dunes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1049	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	salt marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_105	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	agriculture	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1050	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	urban	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1051	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	dunes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1052	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1053	oligotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1054	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	woodlands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	sedentary	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1055	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1056	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	shrubs	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1057	eutrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	salt marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1058	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	shortlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1059	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	grasslands	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	salt marshes	biotope	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	longlived	lifespan	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	cuddly	cuddliness	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	mobile	mobility	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	plant	spine	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_106	mesotrophic	nutrient level	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
INBO_RL_PLA_2006_VAL_1060	terrestrial	biome	Biesbrouck et al. (2001) | Ellenberg et al. (1992) | Hill et al. (2004) | Stieperaere and Fransen (1982)	en
